company_permalink,company_name,homepage_url,company_category_list,funding_total_usd,status,company_country_code,company_city,funding_rounds,founded_at,first_funding_at,last_funding_at,time_before_first_fund,employee_count,number_of_technologies,annual_rev
/organization/message-bus,Message Bus,http://messagebus.com,Email|Messaging|Services|Utilities,19300000.0,operating,USA,San Francisco,4,2010-08-26 00:00:00.000000000,2011-03-29,2014-05-28,215 days 00:00:00,130,6,3623000.0
/organization/message-systems,Message Systems,http://www.messagesystems.com,Cloud Infrastructure|Email|Software,72999998.0,operating,USA,San Francisco,4,2008-01-01 00:00:00.000000000,2010-03-25,2015-02-18,814 days 00:00:00,270,10,17321000.0
/organization/messagebunker,MessageBunker,http://www.messagebunker.com,Archiving|Email|Flash Storage|Messaging|SaaS|Web Tools,165543.0,operating,GBR,Tring,1,2008-07-01 00:00:00.000000000,2008-01-01,2008-01-01,-182 days +00:00:00,0,5,
/organization/messagecast,MessageCast,http://web.archive.org/web/20050401010915/www.messagecast.net/brochure/index.html,Messaging,1500000.0,acquired,USA,Palo Alto,1,2002-03-01 00:00:00.000000000,2005-03-01,2005-03-01,1096 days 00:00:00,190,146,10000000.0
/organization/messagegate,MessageGate,http://www.messagegate.com,Messaging,10700000.0,closed,USA,Bellevue,3,2001-01-01 00:00:00.000000000,2003-08-21,2009-08-17,962 days 00:00:00,0,0,
/organization/messagegears,MessageGears,http://messagegears.com,Email|Email Marketing|Marketing Automation|Messaging|Multi-level Marketing,625000.0,operating,USA,Atlanta,1,2010-06-11 00:00:00.000000000,2010-07-01,2010-07-01,20 days 00:00:00,87,17,10000000.0
/organization/messageme,MessageMe,http://www.messageme.com,Chat|Messaging|Mobile,11900000.0,acquired,USA,San Francisco,3,2012-01-01 00:00:00.000000000,2012-07-01,2013-05-16,182 days 00:00:00,8,2,1800000.0
/organization/messagemissile,Message Missile,http://www.messagemissile.com,Location Based Services|Mobile,80733.0,operating,GBR,Oxford,4,2013-01-01 00:00:00.000000000,2013-05-23,2015-02-01,142 days 00:00:00,0,0,2400000.0
/organization/messageparty,MessageParty,http://messageparty.com,Blogging Platforms|Location Based Services|Mobile,275000.0,operating,USA,Brooklyn,1,2010-01-01 00:00:00.000000000,2010-06-01,2010-06-01,151 days 00:00:00,5,9,
/organization/messageus,MessageUs,http://www.messageus.co/,Communications Infrastructure,0.0,operating,USA,San Francisco,1,2015-04-01 00:00:00.000000000,2015-07-27,2015-07-27,117 days 00:00:00,16,9,
/organization/met-tech,MET Tech,http://mettechnology.com,Manufacturing,175000.0,operating,USA,Jersey City,1,2003-01-01 00:00:00.000000000,2008-12-05,2008-12-05,2165 days 00:00:00,10,1,3000000.0
/organization/meta-craft,"MetaCraft, Inc.",http://www.metacraftcorp.com/,Technology,35000.0,operating,USA,Seattle,1,2014-01-01 00:00:00.000000000,2014-07-15,2014-07-15,195 days 00:00:00,6,14,4097000.0
/organization/meta-data-analytics-360,Meta Data Analytics 360,http://mda360.com,Big Data Analytics|Consulting|Content Creators|Customer Support Tools,500000.0,operating,USA,Fair Oaks,2,2013-10-23 00:00:00.000000000,2014-03-14,2015-05-04,142 days 00:00:00,0,9,1000000.0
/organization/meta-industries,Meta Industries,http://www.combo.com,Developer APIs|iPhone|Messaging|Mobile|Networking|Software,200000.0,operating,USA,Brooklyn,1,2007-03-01 00:00:00.000000000,2007-01-01,2007-01-01,-59 days +00:00:00,45,16,
/organization/meta-pharmaceutical-services,Meta Pharmaceutical Services,http://www.metapharm.net,Enterprise Software,13500000.0,operating,USA,Blue Bell,2,2000-01-01 00:00:00.000000000,2010-09-30,2013-07-08,3925 days 00:00:00,0,3,
/organization/metabacus,Metabacus,http://www.metabacus.com,Electronics|Industrial Automation|Semiconductors|Software,500000.0,operating,CAN,Toronto,1,2004-07-21 20:46:43.240577680,2008-04-15,2008-04-15,1363 days 03:13:16.759422320,0,1,1400000.0
/organization/metabar,Metabar,http://metabar.ru,News,1000000.0,acquired,RUS,Lev Tolstoy,1,2007-07-21 20:46:43.240577680,2011-04-15,2011-04-15,1363 days 03:13:16.759422320,0,0,
/organization/metabiota,Metabiota,http://metabiota.com,Risk Management,34800000.0,operating,USA,San Francisco,2,2008-01-01 00:00:00.000000000,2014-03-20,2015-05-20,2270 days 00:00:00,90,10,17000000.0
/organization/metaboli,Metaboli,http://www.metaboli.co.uk,Games,7910000.0,operating,FRA,Paris,1,2001-08-04 00:00:00.000000000,2008-03-31,2008-03-31,2431 days 00:00:00,45,2,3071000.0
/organization/metabolic-solutions-development,Metabolic Solutions Development,http://www.msdrx.com,Biotechnology,46543600.0,operating,USA,Kalamazoo,4,2007-01-29 20:46:43.240577680,2010-10-24,2015-09-25,1363 days 03:13:16.759422320,13,2,6000000.0
/organization/metabolomic-diagnostics,Metabolomic Diagnostics,http://metabolomicdiagnostics.com,Biotechnology|Diagnostics|Health Diagnostics|Medical Devices,1814394.0,operating,IRL,missing,5,2011-01-01 00:00:00.000000000,2013-06-28,2015-02-11,909 days 00:00:00,16,15,4000000.0
/organization/metabolomic-discoveries,Metabolomic Discoveries,http://www.metabolomicdiscoveries.com/,Health and Wellness,800000.0,operating,DEU,Potsdam,1,2007-01-03 20:46:43.240577680,2010-09-28,2010-09-28,1363 days 03:13:16.759422320,63,0,5600000.0
/organization/metabolomx,Metabolomx,http://isensesystems.com,Biotechnology,1140000.0,operating,USA,West Palm Beach,1,2008-01-29 20:46:43.240577680,2011-10-24,2011-10-24,1363 days 03:13:16.759422320,0,1,
/organization/metabolon,Metabolon,http://www.metabolon.com,Biotechnology|Health Diagnostics,56420551.0,operating,USA,Durham,7,2000-01-01 00:00:00.000000000,2003-08-01,2015-03-09,1308 days 00:00:00,250,14,40000000.0
/organization/metacafe,Metacafe,http://metacafe.com,Entertainment|Games|Music|Sports|Television|Video|Video Games,50000000.0,acquired,USA,Palo Alto,3,2003-07-01 00:00:00.000000000,2006-07-01,2010-06-04,1096 days 00:00:00,17,20,3000000.0
/organization/metacdn,MetaCDN,http://www.metacdn.com,Cloud Computing|Cloud Data Services|Content Delivery|Enterprise Software|Optimization|Video Streaming,2300000.0,operating,AUS,Melbourne,1,2011-02-15 00:00:00.000000000,2012-10-17,2012-10-17,610 days 00:00:00,260,13,20939000.0
/organization/metacell,MetaCell,http://www.metacell.us/,Big Data|Bioinformatics|Simulation|Software,100000.0,operating,USA,San Diego,1,2011-07-29 00:00:00.000000000,2014-08-01,2014-08-01,1099 days 00:00:00,22,14,2400000.0
/organization/metacert,MetaCert,http://metacert.com,Mobile Security|Security,740000.0,operating,USA,San Francisco,1,2011-03-01 00:00:00.000000000,2012-07-25,2012-07-25,512 days 00:00:00,4,12,634000.0
/organization/metacloud,Metacloud,http://www.metacloud.com,Cloud Computing|Cloud Management|Enterprises|Enterprise Software,25000000.0,acquired,USA,Pasadena,3,2011-08-01 00:00:00.000000000,2012-10-15,2014-05-07,441 days 00:00:00,30,0,5000000.0
/organization/metacog-inc,"metacog, Inc.",http://www.metacog.com,Big Data Analytics|Education|Educational Games|Machine Learning|Service Providers|Skill Assessment,2000000.0,operating,USA,Worcester,1,2014-04-01 00:00:00.000000000,2014-09-24,2014-09-24,176 days 00:00:00,2,12,4500000.0
/organization/metacommunications,MetaCommunications,http://www.metacommunications.com,Digital Media|Finance|Project Management|Reviews and Recommendations|Software,8000000.0,operating,USA,Iowa City,1,2011-01-01 00:00:00.000000000,2015-09-07,2015-09-07,1710 days 00:00:00,83,28,9500000.0
/organization/metaconomy,Metaconomy,http://www.metaconomy.com,Accounting|Cloud Computing|Enterprises|Enterprise Software|Identity|Identity Management|SaaS|Security|Software,100000.0,operating,DNK,missing,1,2009-09-01 00:00:00.000000000,2009-12-23,2009-12-23,113 days 00:00:00,2,4,1400000.0
/organization/metacrine,Metacrine,http://www.metacrine.com/,Biotechnology|Health Care|Medical,36000000.0,operating,USA,San Diego,1,2015-01-01 00:00:00.000000000,2015-08-05,2015-08-05,216 days 00:00:00,26,12,1450000.0
/organization/metacure,MetaCure,http://www.metacure.com,Biotechnology|Diabetes|Electronics,20000000.0,operating,ISR,Kfar Saba,1,2005-08-15 20:46:43.240577680,2009-05-10,2009-05-10,1363 days 03:13:16.759422320,7,10,10000000.0
/organization/metafarms,MetaFarms,http://metafarms.com,Software,376256.0,operating,USA,Burnsville,1,2000-01-01 00:00:00.000000000,2012-08-14,2012-08-14,4609 days 00:00:00,23,15,26835000.0
/organization/metaflo,MetaFLO,http://liquid-waste-disposal.ca,missing,0.0,operating,CAN,Toronto,1,2008-10-02 20:46:43.240577680,2012-06-27,2012-06-27,1363 days 03:13:16.759422320,0,0,
/organization/metafor-software,Metafor Software,http://metaforsoftware.com,Big Data Analytics|Information Security|IT and Cybersecurity|Machine Learning,0.0,acquired,CAN,Vancouver,1,2010-01-01 00:00:00.000000000,2012-11-05,2012-11-05,1039 days 00:00:00,10,0,1400000.0
/organization/metaforic,Metaforic,http://www.metaforic.com,Software,10000000.0,acquired,USA,San Jose,2,2006-01-01 00:00:00.000000000,2008-10-01,2011-04-18,1004 days 00:00:00,0,1,
/organization/metaform,Metaform,http://www.metaform-ltd.com/,B2B|Biometrics|Image Recognition|Security,2881355.932,operating,ISR,missing,1,1998-01-01 00:00:00.000000000,2007-02-01,2007-02-01,3318 days 00:00:00,11,4,
/organization/metafused,Metafused,http://www.metafused.com,Analytics|Big Data|Internet of Things|Marketing Automation|Performance Marketing,700000.0,operating,GBR,London,4,2014-06-13 00:00:00.000000000,2013-06-01,2015-08-21,-377 days +00:00:00,2,6,6000000.0
/organization/metagenics,Metagenics,http://metagenics.com,Health and Wellness,28100000.0,operating,USA,Aliso Viejo,1,1983-01-01 00:00:00.000000000,2009-09-18,2009-09-18,9757 days 00:00:00,710,9,320000000.0
/organization/metago,Metago,http://www.metago.net,Android|Mobile,550000.0,operating,USA,Marietta,1,2000-01-01 00:00:00.000000000,2011-07-04,2011-07-04,4202 days 00:00:00,2,4,6000000.0
/organization/metail,Metail,http://www.metail.com,Customer Service|E-Commerce|Fashion|Health and Wellness|Internet|Retail|Social Media|Startups|Technology,19492871.0,operating,GBR,London,3,2008-01-01 00:00:00.000000000,2011-03-01,2014-10-17,1155 days 00:00:00,17,14,5000000.0
/organization/metaintell,MetaIntelli,http://metaintelli.com/,Apps|Cloud Data Services|Mobile,275000.0,operating,USA,Mountain View,2,2013-01-01 00:00:00.000000000,2014-05-29,2014-10-17,513 days 00:00:00,0,9,
/organization/metajure,MetaJure,http://www.metajure.com,Enterprise Software,4382000.0,operating,USA,Seattle,2,2007-08-01 00:00:00.000000000,2011-01-11,2013-01-22,1259 days 00:00:00,7,12,10000000.0
/organization/metal-networks,Metal Networks,http://metalnetworks.com,Heavy Industry|Industrial,5000000.0,operating,USA,Houston,1,2011-02-17 20:46:43.240577680,2014-11-12,2014-11-12,1363 days 03:13:16.759422320,86,3,5000000.0
/organization/metal-resources,Metal Resources,http://www.metalresourcesinc.com/,Finance,0.0,operating,USA,Hinsdale,1,2013-12-01 00:00:00.000000000,2014-01-20,2014-01-20,50 days 00:00:00,0,6,
/organization/metalcompass,MetalCompass,http://www.metalcompass.com,Games|Location Based Services|Mobile|Social Media,500000.0,operating,ISR,missing,2,2010-12-14 00:00:00.000000000,2010-12-08,2014-02-03,-6 days +00:00:00,3,1,1400000.0
/organization/metalincs,MetaLINCS,http://www.metalincs.com,Messaging,8750000.0,acquired,USA,San Jose,1,2003-01-01 00:00:00.000000000,2005-07-11,2005-07-11,922 days 00:00:00,14,2,
/organization/metallkraft-as,Metallkraft AS,http://www.metallkraft.no,Clean Technology,32540000.0,closed,NOR,Kristiansand,1,1999-01-01 00:00:00.000000000,2008-12-18,2008-12-18,3639 days 00:00:00,17,4,10000000.0
/organization/metamark-genetics,Metamark Genetics,http://www.metamarkgenetics.com,Biotechnology,46759287.0,operating,USA,Cambridge,4,2007-01-01 00:00:00.000000000,2009-05-06,2012-11-15,856 days 00:00:00,22,10,14000000.0
/organization/metamarkets,Metamarkets,http://www.metamarkets.com,Advertising|Analytics,43500000.0,operating,USA,San Francisco,5,2010-05-01 00:00:00.000000000,2010-06-01,2015-02-24,31 days 00:00:00,3,20,12800000.0
/organization/metamason,Metamason,http://www.metamason.com,3D Printing,600000.0,operating,USA,Los Angeles,2,2013-01-01 00:00:00.000000000,2013-01-01,2015-09-01,0 days 00:00:00,0,5,
/organization/metamaterial-technologies-inc-,Metamaterial Technologies,http://www.metamaterial.com,Aerospace|Defense|Lighting|Solar,3435208.157,operating,CAN,Dartmouth,1,2013-08-15 00:00:00.000000000,2015-04-23,2015-04-23,616 days 00:00:00,96,14,2141000.0
/organization/metamaterials,MetaMaterials,http://metamaterials.com,Manufacturing,725000.0,operating,USA,Austin,1,2005-07-19 20:46:43.240577680,2009-04-13,2009-04-13,1363 days 03:13:16.759422320,0,0,
/organization/metamatrix-red-hat,MetaMatrix,http://www.metamatrix.com,Services|Software|Technology,8500000.0,acquired,USA,missing,1,1997-05-01 20:46:43.240577680,2001-01-24,2001-01-24,1363 days 03:13:16.759422320,0,1,7000000.0
/organization/metamed,MetaMed,http://metamed.com,Analytics|Big Data Analytics|Doctors|Health and Wellness|Health Care|Medical|Personalization,500000.0,operating,USA,New York,1,2012-09-01 00:00:00.000000000,2012-09-01,2012-09-01,0 days 00:00:00,120,9,
/organization/metamind,MetaMind,http://metamind.io,Artificial Intelligence|Big Data|Computer Vision|Image Recognition|Machine Learning|Software,8000000.0,operating,USA,Palo Alto,1,2014-07-01 00:00:00.000000000,2014-12-05,2014-12-05,157 days 00:00:00,5,27,3500000.0
/organization/metamodix,MetaModix,http://www.metamodix.com,Health Care,3668184.0,operating,USA,Plymouth,6,2009-01-01 00:00:00.000000000,2010-08-06,2015-06-24,582 days 00:00:00,4,4,15000000.0
/organization/metamoorephosis-games,Tap.Me,http://tap.me,Games|Mobile|Mobile Games|Video Games,5038868.0,acquired,USA,Chicago,4,2009-06-18 00:00:00.000000000,2010-06-01,2012-03-12,348 days 00:00:00,24,7,
/organization/metanautix,Metanautix,http://metanautix.com,Analytics|Big Data Analytics,7000000.0,operating,USA,Palo Alto,2,2012-01-01 00:00:00.000000000,2014-08-05,2015-07-14,947 days 00:00:00,40,3,7000000.0
/organization/metanotes,MetaNotes,http://www.metanotes.com,Curated Web,0.0,closed,USA,Los Angeles,1,2007-08-15 00:00:00.000000000,2008-01-08,2008-01-08,146 days 00:00:00,0,5,
/organization/metao-com,Metao.com,http://metao.com,Logistics|Real Time|Service Providers,30000000.0,operating,CHN,Beijing,1,2011-02-23 20:46:43.240577680,2014-11-18,2014-11-18,1363 days 03:13:16.759422320,0,7,
/organization/metaome,Metaome,http://metaome.com/,Biotechnology,0.0,operating,IND,Bangalore,1,2009-12-15 20:46:43.240577680,2013-09-09,2013-09-09,1363 days 03:13:16.759422320,6,0,
/organization/metapack,MetaPack,http://www.metapack.com,E-Commerce|Online Shopping|Software,30772028.0,operating,GBR,London,2,1999-01-01 00:00:00.000000000,2006-07-31,2013-11-27,2768 days 00:00:00,350,19,46380000.0
/organization/metaplace,Metaplace,http://www.metaplace.com,Facebook Applications|Games|MMO Games|Social Media,9400000.0,acquired,USA,Solana Beach,3,2006-07-01 00:00:00.000000000,2007-01-01,2010-03-15,184 days 00:00:00,92,1,11570000.0
/organization/metapop-inc,MetaPop Inc.,http://metapop.com,missing,0.0,operating,USA,missing,1,2015-01-01 00:00:00.000000000,2015-01-01,2015-01-01,0 days 00:00:00,25,18,3000000.0
/organization/metaps,Metaps,http://www.metaps.com,Big Data|Mobile,52500000.0,ipo,SGP,Singapore,4,2007-09-03 00:00:00.000000000,2011-12-22,2015-02-11,1571 days 00:00:00,75,27,3195000.0
/organization/metaresolver,Metaresolver,http://www.metaresolver.com,Advertising|Mobile,1850000.0,acquired,USA,San Francisco,1,2012-03-19 00:00:00.000000000,2012-03-19,2012-03-19,0 days 00:00:00,0,1,1400000.0
/organization/metasearch,Meta Search,https://www.meta.sc/,Document Management|File Sharing|SaaS|Search,0.0,operating,USA,Boston,2,2010-09-06 20:46:43.240577680,2014-06-01,2015-04-01,1363 days 03:13:16.759422320,8,12,
/organization/metaserver-inc,Metaserver Inc.,http://www.metaserver.com,Manufacturing,10000000.0,acquired,USA,New Haven,1,1999-02-04 20:46:43.240577680,2002-10-30,2002-10-30,1363 days 03:13:16.759422320,0,2,2400000.0
/organization/metaset,Metaset,http://www.themetaset.com,Apps|Digital Media|Journalism|Mobile|SaaS|Video Streaming,0.0,operating,AUS,South Brisbane,1,2014-01-01 00:00:00.000000000,2014-05-15,2014-05-15,134 days 00:00:00,1,0,
/organization/metastat,MetaStat,http://metastat.com,Biotechnology,16767427.0,ipo,USA,Montclair,8,2008-08-16 20:46:43.240577680,2012-05-11,2015-08-14,1363 days 03:13:16.759422320,2,3,23000.0
/organization/metastorm,Metastorm,http://www.metastorm.com,Enterprise Software,34000000.0,acquired,USA,Baltimore,2,1996-01-01 00:00:00.000000000,2001-07-30,2007-08-21,2037 days 00:00:00,0,1,600000000.0
/organization/metaswitch,Metaswitch Networks,http://www.metaswitch.com,Hardware|Hardware + Software|Software|Telecommunications,0.0,operating,USA,San Francisco,1,1981-09-01 00:00:00.000000000,2008-01-01,2008-01-01,9618 days 00:00:00,260,25,219099000.0
/organization/metatomix,Metatomix,http://www.metatomix.com,Enterprise Software,27101994.0,acquired,USA,Dedham,4,2000-01-01 00:00:00.000000000,2003-09-08,2010-02-17,1346 days 00:00:00,14,10,22823000.0
/organization/metatv,MetaTV,http://metatv.org/,Telecommunications|Television|TV Production,21000000.0,acquired,USA,Mill Valley,1,1999-01-01 00:00:00.000000000,2002-09-23,2002-09-23,1361 days 00:00:00,49,2,7624000.0
/organization/metavana,Moodwire,http://search.moodwire.com,Analytics|Big Data|Polling|Social News|Surveys|Text Analytics,974509.0,operating,USA,Menlo Park,2,2014-01-01 00:00:00.000000000,2009-01-01,2014-05-30,-1826 days +00:00:00,60,3,13812000.0
/organization/metaverse-makeovers,Metaverse Makeovers®,http://metaversemakeovers.com/,Beauty|Consumer Goods|Video Games,613133.0,closed,AUS,Melbourne,1,2012-05-02 00:00:00.000000000,2015-01-01,2015-01-01,974 days 00:00:00,2,9,23506000.0
/organization/metaversum,Metaversum,http://metaversum.com,Curated Web,6260000.0,operating,DEU,missing,2,2006-07-01 00:00:00.000000000,2008-04-01,2009-07-07,640 days 00:00:00,0,0,7000000.0
/organization/metavine,Metavine,http://www.metavine.com,Application Platforms|Software,5500000.0,operating,USA,San Mateo,1,2013-01-01 00:00:00.000000000,2015-08-31,2015-08-31,972 days 00:00:00,6,10,25000000.0
/organization/metawebtechnologies,Metaweb Technologies,http://www.metaweb.com,Curated Web|Databases,57000000.0,acquired,USA,San Francisco,2,2005-01-01 00:00:00.000000000,2006-03-01,2008-01-15,424 days 00:00:00,5,3,
/organization/meteo-logic,Meteo-Logic,http://www.meteo-logic.com,Algorithms|Big Data|Commodities|Energy|Machine Learning|Trading,3000000.0,operating,ISR,Tel Aviv,1,2011-10-15 00:00:00.000000000,2013-09-03,2013-09-03,689 days 00:00:00,21,8,7000000.0
/organization/meteo-protect,Meteo Protect,http://www.meteoprotect.com,Energy|Finance|Risk Management,1500000.0,operating,FRA,Paris,1,2011-11-01 00:00:00.000000000,2014-07-01,2014-07-01,973 days 00:00:00,9,6,10000000.0
/organization/meteoclim-services,MeteoClim,http://www.meteoclim.com,Big Data|Clean Technology|Media|Sailing Community|Sports|Tourism,131806.0,operating,ESP,Palma De Mallorca,1,2012-03-10 00:00:00.000000000,2012-03-10,2012-03-10,0 days 00:00:00,4,7,24318000.0
/organization/meteor,Meteor,http://meteor.com,Software,31200000.0,operating,USA,San Francisco,3,2012-03-01 00:00:00.000000000,2011-10-11,2015-05-19,-142 days +00:00:00,350,20,2400000.0
/organization/meteor-entertainment,Meteor Entertainment,http://meteor-ent.com,Entertainment|Games|Software,28000000.0,closed,USA,Seattle,2,2011-01-01 00:00:00.000000000,2012-02-27,2012-10-29,422 days 00:00:00,3,5,6196000.0
/organization/meteor-network,METEOR Network,http://www.meteornetworks.com,Web Hosting,3584880.0,operating,FRA,missing,1,2002-01-01 00:00:00.000000000,2007-07-12,2007-07-12,2018 days 00:00:00,10,4,2200000.0
/organization/meteor-solutions,Meteor Solutions,http://www.meteorsolutions.com,Advertising|Analytics|Direct Marketing|Internet Marketing|Social Media|Test and Measurement,0.0,acquired,USA,Seattle,1,2009-01-01 00:00:00.000000000,2010-01-01,2010-01-01,365 days 00:00:00,4,3,4443000.0
/organization/meter-solutions,Meter Solutions,http://www.metersolutions.com,Hardware + Software,0.0,acquired,USA,Orem,1,2007-02-06 20:46:43.240577680,2010-11-01,2010-11-01,1363 days 03:13:16.759422320,0,0,2400000.0
/organization/metergenius,MeterGenius,https://metergenius.com/,Consumer Electronics,50000.0,operating,USA,St Louis,1,2013-01-01 00:00:00.000000000,2015-03-01,2015-03-01,789 days 00:00:00,3,18,4621000.0
/organization/meterhero,MeterHero,http://www.meterhero.com,Energy|Software|Water,750000.0,operating,USA,Oakland,2,2013-11-25 00:00:00.000000000,2013-04-01,2014-10-03,-238 days +00:00:00,2,14,
/organization/metgen,MetGen,http://www.metgen.fi,Biotechnology,2946020.0,operating,FIN,Kaarina,1,2009-05-19 20:46:43.240577680,2013-02-11,2013-02-11,1363 days 03:13:16.759422320,0,8,
/organization/metheor-therapeutics,Metheor Therapeutics,http://metheorx.com,Biotechnology,275000.0,operating,USA,Shoreline,2,2010-01-01 00:00:00.000000000,2011-08-30,2015-10-30,606 days 00:00:00,0,3,2000000.0
/organization/method-crm,Method:CRM,https://www.method.me,Accounting|CRM|Enterprise Software|Network Security|SaaS|Software,6081858.0,operating,CAN,Toronto,2,2010-09-01 00:00:00.000000000,2010-09-01,2013-02-14,0 days 00:00:00,70,19,453000.0
/organization/method-products-inc,Method Products,http://methodhome.com/,Clean Technology|Consumer Goods|Curated Web|Green Consumer Goods,10000000.0,operating,USA,San Francisco,1,2000-01-01 00:00:00.000000000,2005-02-09,2005-02-09,1866 days 00:00:00,140,13,134700000.0
/organization/methylgene,MethylGene,http://www.methylgene.com,Biotechnology,60625730.0,acquired,CAN,Montréal,2,2007-12-17 20:46:43.240577680,2011-09-11,2012-11-21,1363 days 03:13:16.759422320,160,0,21408000.0
/organization/metis-legacy-group,Metis Legacy Group,http://www.metislegacy.com,Commercial Real Estate|Real Estate,1000000.0,operating,USA,Irvine,1,2012-05-12 00:00:00.000000000,2014-05-21,2014-05-21,739 days 00:00:00,6,7,2400000.0
/organization/metis-secure-solutions,Metis Secure Solutions,http://metissecure.com,Enterprise Software,3575000.0,operating,USA,Oakmont,4,2008-01-01 00:00:00.000000000,2010-03-23,2013-12-22,812 days 00:00:00,2,13,2909000.0
/organization/metis-technologies,Metis Technologies,http://www.metistec.com,Enterprise Software,8000000.0,operating,ISR,Netanya,1,2004-08-13 20:46:43.240577680,2008-05-08,2008-05-08,1363 days 03:13:16.759422320,0,2,
/organization/metis-technology,Metis Technology,http://www.metistech.com,Application Platforms|Development Platforms|Enterprises,5000000.0,operating,IND,missing,1,1995-01-01 00:00:00.000000000,2002-02-06,2002-02-06,2593 days 00:00:00,0,3,
/organization/metone-limited-partnership,Metone Limited Partnership,http://www.nocredithome.com/property/index.cfm,Real Estate,1800000.0,operating,USA,Appleton,1,2008-11-29 00:00:00.000000000,2014-12-07,2014-12-07,2199 days 00:00:00,0,6,
/organization/metooo,Metooo,http://www.metooo.io,Event Management,689548.0,operating,ITA,Naples,2,2013-02-01 00:00:00.000000000,2013-11-07,2014-07-22,279 days 00:00:00,8,14,1854000.0
/organization/metranome,Metranome,http://www.metranome.net,Mobile|Mobile Video,2000000.0,closed,CAN,Waterloo,1,2007-01-01 00:00:00.000000000,2008-12-23,2008-12-23,722 days 00:00:00,1,6,7000000.0
/organization/metrarc,Metrarc,http://www.metrarc.com/,Software,258312.0,operating,USA,Cambridge,1,2011-08-21 20:46:43.240577680,2015-05-16,2015-05-16,1363 days 03:13:16.759422320,8,6,
/organization/metrasens,Metrasens,http://www.metrasens.com,Security,2280161.0,operating,GBR,Malvern Wells,2,2005-01-01 00:00:00.000000000,2010-02-26,2013-03-06,1882 days 00:00:00,88,27,14213000.0
/organization/metratec,metraTec,http://www.metratec.com,Hardware + Software|RFID,340525.0,operating,DEU,Magdeburg-rothensee,1,2005-10-08 00:00:00.000000000,2005-01-01,2005-01-01,-280 days +00:00:00,3,3,1400000.0
/organization/metratech,MetraTech,http://www.metratech.com,Cloud Computing|Freelancers|Monetization|Payments|Software,37500000.0,acquired,USA,Waltham,2,1998-01-01 00:00:00.000000000,2004-11-17,2012-09-16,2512 days 00:00:00,150,17,11428000.0
/organization/metrekare,Metrekare,http://www.metrekare.com,Classifieds|Real Estate,0.0,operating,TUR,Besiktas,1,2013-01-01 00:00:00.000000000,2014-05-13,2014-05-13,497 days 00:00:00,2,0,
/organization/metreos-corporation,Metreos Corporation,http://www.metreos.com,Networking|Software|VoIP,4355000.0,acquired,USA,Austin,2,2001-01-01 00:00:00.000000000,2003-03-20,2004-10-14,808 days 00:00:00,0,0,3000000.0
/organization/metric-insights,Metric Insights,http://www.metricinsights.com,Analytics|Business Intelligence,3758835.0,operating,USA,San Francisco,2,2010-01-01 00:00:00.000000000,2013-12-01,2015-03-04,1430 days 00:00:00,16,17,3958000.0
/organization/metric-medical-devices,Metric Medical Devices,http://t3dc.org,Health Care,662833.0,operating,USA,San Antonio,1,2008-04-23 20:46:43.240577680,2012-01-17,2012-01-17,1363 days 03:13:16.759422320,10,3,10000000.0
/organization/metricly,Metricly,http://metricly.com,Analytics|Business Intelligence|Enterprise Software|Software|Web Development,0.0,operating,USA,San Francisco,1,2009-06-05 00:00:00.000000000,2010-01-01,2010-01-01,210 days 00:00:00,2,8,7500000.0
/organization/metricscat,MetricsCat,http://metricscat.com,Analytics|Enterprise Software|Mobile,20000.0,operating,EST,Tallinn,2,2013-03-03 00:00:00.000000000,2014-08-30,2014-09-16,545 days 00:00:00,3,14,
/organization/metricshub,MetricsHub,http://www.metricshub.com,Big Data|Cloud Computing|Cloud Management|Software,0.0,acquired,USA,Bellevue,1,2012-10-01 00:00:00.000000000,2013-07-07,2013-07-07,279 days 00:00:00,0,1,
/organization/metricstory,MetricStory,http://www.metricstory.com,Analytics|B2B|Internet Marketing|SaaS,118000.0,operating,USA,Seattle,2,2015-01-20 00:00:00.000000000,2015-03-23,2015-10-01,62 days 00:00:00,0,8,
/organization/metricstream,MetricStream,http://metricstream.com,Risk Management|Software,125020000.0,operating,USA,Palo Alto,6,1999-01-01 00:00:00.000000000,2006-09-29,2014-09-04,2828 days 00:00:00,1600,16,244500000.0
/organization/metricwire,MetricWire,http://metricwire.com,Clinical Trials|Health Care Information Technology|Market Research,120000.0,operating,CAN,Kitchener,1,2013-08-21 00:00:00.000000000,2014-12-01,2014-12-01,467 days 00:00:00,5,22,2433000.0
/organization/metrik-studios,Metrik Studios,http://www.metrikstudios.com,Analytics,40000.0,operating,CAN,missing,1,2012-01-01 00:00:00.000000000,2012-11-23,2012-11-23,327 days 00:00:00,0,0,
/organization/metrikea,Metrikea,http://metrikea.com/,Analytics|B2B|Big Data Analytics|Retail|Software,0.0,operating,ESP,Madrid,1,2014-09-01 00:00:00.000000000,2014-09-12,2014-09-12,11 days 00:00:00,5,8,6513000.0
/organization/metrilo,Metrilo,https://www.metrilo.com/,Business Development,151584.0764,operating,BGR,Sofia,3,2014-04-01 00:00:00.000000000,2014-06-01,2015-04-01,61 days 00:00:00,5,10,1800000.0
/organization/metrilus,Metrilus,http://www.metrilus.de,Kinect|Software,139130.0,operating,DEU,Erlangen,1,2010-03-10 00:00:00.000000000,2010-02-01,2010-02-01,-37 days +00:00:00,9,11,122000.0
